datetime,region,demand_mwh,grid_stress_score,renewable_pct,anomaly_score,anomaly_type
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-17 17:00:00,MIDA,126056,0.2410635742643178,0.0961607600455905,-0.08171925130811741,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-15 20:00:00,MIDW,106251,0.26328166040578443,0.1771020209929528,-0.08162924596396859,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-16 07:00:00,MIDW,103341,0.25833441659083867,0.1917765756397052,-0.08124613177360152,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 18:00:00,MIDA,124929,0.24004496195526862,0.09541157482130505,-0.08103911964339283,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0800473710086278,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0798211492447769,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0798211492447769,Demand Spike
2024-01-17 17:00:00,MIDW,107886,0.2551582233574571,0.14468568185043282,-0.0798211492447769,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
2024-01-17 20:00:00,MIDA,121349,0.23916976758853395,0.09221563495317082,-0.07900286125981726,Demand Spike
